id,status,target_surface,app_category,app_subcategory,title,price_text,price_value,currency,city,country,seller,phone,description,image_urls,source_site,source_url,scraped_at,make,model,trim,year,condition,transmission,color,mileage_km,attributes,source_availability,source_availability_checked_at,source_http_status,source_unavailable_reason,source_last_seen_at,source_resolved_url
sebu-215,published,marketplace,clothing,watches-and-jewelry,Orlando Quartz Watches Ladies,"KSh 1,000",1000,KES,Nairobi CBD,Kenya,Wamaxi Trendywear and cosmetics,,"Orlando quartz watches available in black and golden color, durable, elegant, everydaywear, perfect gift for ur loved one, casual, formal, outing wear, rider delivery available",https://pictures.sebu.co.ke/1780840726536-b000eb54-b893-44aa-bd71-a20d2ec54f04.webp,Sebu,https://sebu.co.ke/orlando-quartz-watches-ladies-nn2v3,2026-06-07T14:00:55.736Z,Orlando quartz,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""fashion"",""sourceSubcategory"":""watches-and-jewelry"",""sourceLastModified"":""2026-06-07"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""item_type"":""Watch"",""brand"":""Orlando quartz"",""material"":""Metal""},""sellerPhoneVerified"":true,""tags"":[""Fashion"",""Watches and Jewelry"",""Kenya""],""make"":""Orlando quartz""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/orlando-quartz-watches-ladies-nn2v3
sebu-214,published,marketplace,clothing,watches-and-jewelry,Orlando Quartz Watches,"KSh 1,000",1000,KES,Nairobi CBD,Kenya,Wamaxi Trendywear and cosmetics,,"Orlando quartz watches elegant, durable, affordable, everyday wear casual, formal, dates, perfect gift for ur loved one, quartz rider delivery available",https://pictures.sebu.co.ke/1780840495266-540b7689-8392-480e-83f6-1a6bb09d8561.webp | https://pictures.sebu.co.ke/1780840483172-6c2b9d5e-b50a-49fa-8622-40861be3445a.webp | https://pictures.sebu.co.ke/1780840483088-c764f352-c76c-4e52-82f2-66c7b51ef3da.webp | https://pictures.sebu.co.ke/1780840482637-2e0ad3fb-b49c-4bc7-94eb-74ee34019825.webp,Sebu,https://sebu.co.ke/orlando-quartz-watches-2stii,2026-06-07T13:56:42.630Z,Orlando quartz watches,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""fashion"",""sourceSubcategory"":""watches-and-jewelry"",""sourceLastModified"":""2026-06-07"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""item_type"":""Watch"",""brand"":""Orlando quartz watches"",""material"":""Metal""},""sellerPhoneVerified"":true,""tags"":[""Fashion"",""Watches and Jewelry"",""Kenya""],""make"":""Orlando quartz watches""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/orlando-quartz-watches-2stii
sebu-101,published,marketplace,community,event-planning-services,Pleasure Concerts,"KSh 5,000,000",5000000,KES,Nairobi CBD,Kenya,PLEASURE PARADISE,,"Our Story
Pleasure Paradise was born from a simple dream — to create a haven for lovers. A place where couples could escape the ordinary, reconnect with one another, and experience nights filled with laughter, music, and pure passion. Each of our events is designed to celebrate love — from glamorous couple soirées to private retreats and themed romance nights filled with elegant energy.

What We Offer
💃 Luxury Couple Events
Step into themed nights of romance, music, fine dining, and laughter — where love stories are celebrated in style and sophistication.

🎤 Guest Speakers & Experiences
Be inspired by relationship experts, motivational speakers, and entertainers who make every event meaningful and unforgettable.

🏩 Private Retreats
Enjoy exclusive couple experiences — from private dinners to romantic weekend getaways designed to rejuvenate your hearts and souls.",https://pictures.sebu.co.ke/1763216786394-338f1f47-9daa-478b-921f-741377c0048c.webp | https://pictures.sebu.co.ke/1763216786386-5d175f20-4787-407b-81e5-2b1e87b442ce.webp | https://pictures.sebu.co.ke/1763216786419-1ee12c91-6334-4a35-bd2e-7a615d544c5b.webp | https://pictures.sebu.co.ke/1763216786389-ae101a77-1212-401b-88a6-4bf732125517.webp,Sebu,https://sebu.co.ke/pleasure-concerts-nkj51,2025-11-15T14:26:59.680Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""events-and-entertainment"",""sourceSubcategory"":""event-planning-services"",""sourceLastModified"":""2025-11-15"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""event_type"":""Concert"",""guest_count"":""3000"",""services_included"":""All concert services""},""sellerPhoneVerified"":true,""tags"":[""Events and Entertainment"",""Event Planning Services"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/pleasure-concerts-nkj51
sebu-100,published,marketplace,community,event-planning-services,Pleasure Birthdays,"KSh 500,000",500000,KES,Nairobi CBD,Kenya,PLEASURE PARADISE,,"Our Story
Pleasure Paradise was born from a simple dream — to create a haven for lovers. A place where couples could escape the ordinary, reconnect with one another, and experience nights filled with laughter, music, and pure passion. Each of our events is designed to celebrate love — from glamorous couple soirées to private retreats and themed romance nights filled with elegant energy.

What We Offer
💃 Luxury Couple Events
Step into themed nights of romance, music, fine dining, and laughter — where love stories are celebrated in style and sophistication.

🎤 Guest Speakers & Experiences
Be inspired by relationship experts, motivational speakers, and entertainers who make every event meaningful and unforgettable.

🏩 Private Retreats
Enjoy exclusive couple experiences — from private dinners to romantic weekend getaways designed to rejuvenate your hearts and souls.",https://pictures.sebu.co.ke/1763216686466-2d979971-cf13-43cf-8857-e0a93bff29f9.webp | https://pictures.sebu.co.ke/1763216687177-4349476d-7dbb-4045-a0fb-59e461d6e032.webp | https://pictures.sebu.co.ke/1763216687191-eb974012-2105-43bc-9ce6-b0061aa1a99e.webp | https://pictures.sebu.co.ke/1763216687176-ad28afb1-490a-4e40-aa56-b15bcd5c69a4.webp,Sebu,https://sebu.co.ke/pleasure-birthdays-n8jsi,2025-11-15T14:25:19.239Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""events-and-entertainment"",""sourceSubcategory"":""event-planning-services"",""sourceLastModified"":""2025-11-15"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""event_type"":""Birthday"",""guest_count"":""1000"",""services_included"":""All services""},""sellerPhoneVerified"":true,""tags"":[""Events and Entertainment"",""Event Planning Services"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/pleasure-birthdays-n8jsi
sebu-99,published,marketplace,community,event-planning-services,Please Paradise Corporate,"KSh 500,000",500000,KES,Nairobi CBD,Kenya,PLEASURE PARADISE,,"Our Story
Pleasure Paradise was born from a simple dream — to create a haven for lovers. A place where couples could escape the ordinary, reconnect with one another, and experience nights filled with laughter, music, and pure passion. Each of our events is designed to celebrate love — from glamorous couple soirées to private retreats and themed romance nights filled with elegant energy.

What We Offer
💃 Luxury Couple Events
Step into themed nights of romance, music, fine dining, and laughter — where love stories are celebrated in style and sophistication.

🎤 Guest Speakers & Experiences
Be inspired by relationship experts, motivational speakers, and entertainers who make every event meaningful and unforgettable.

🏩 Private Retreats
Enjoy exclusive couple experiences — from private dinners to romantic weekend getaways designed to rejuvenate your hearts and souls.",https://pictures.sebu.co.ke/1763216598199-4168d275-0c64-4813-9f2d-f5c120199b8c.webp | https://pictures.sebu.co.ke/1763216598411-3d94ac8d-80bc-4334-8d29-08262ea4f7df.webp | https://pictures.sebu.co.ke/1763216598292-0ce21805-2b4e-45e6-80fb-bd6f0cb9c22c.webp | https://pictures.sebu.co.ke/1763216598477-30445459-a46d-446f-b9a2-ba2195a82c33.webp,Sebu,https://sebu.co.ke/please-paradise-corporate-26tyh,2025-11-15T14:23:54.244Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""events-and-entertainment"",""sourceSubcategory"":""event-planning-services"",""sourceLastModified"":""2025-11-15"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""event_type"":""Corporate"",""guest_count"":""1000"",""services_included"":""All corporate services""},""sellerPhoneVerified"":true,""tags"":[""Events and Entertainment"",""Event Planning Services"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/please-paradise-corporate-26tyh
sebu-98,published,marketplace,community,event-planning-services,Pleasure Paradise Events,"KSh 300,000",300000,KES,Nairobi CBD,Kenya,PLEASURE PARADISE,,"Our Story
Pleasure Paradise was born from a simple dream — to create a haven for lovers. A place where couples could escape the ordinary, reconnect with one another, and experience nights filled with laughter, music, and pure passion. Each of our events is designed to celebrate love — from glamorous couple soirées to private retreats and themed romance nights filled with elegant energy.

What We Offer
💃 Luxury Couple Events
Step into themed nights of romance, music, fine dining, and laughter — where love stories are celebrated in style and sophistication.

🎤 Guest Speakers & Experiences
Be inspired by relationship experts, motivational speakers, and entertainers who make every event meaningful and unforgettable.

🏩 Private Retreats
Enjoy exclusive couple experiences — from private dinners to romantic weekend getaways designed to rejuvenate your hearts and souls.",https://pictures.sebu.co.ke/1763216465234-e096b65b-c50a-45ef-9529-5686e443d3bc.webp | https://pictures.sebu.co.ke/1763216465324-4bc8ba93-b86e-407c-9c7b-3e551f7789a2.webp | https://pictures.sebu.co.ke/1763216465326-cf6e9c01-bb30-424e-944c-3ffeb8bfe6ac.webp | https://pictures.sebu.co.ke/1763216465698-ad22c5f4-ea7b-4937-b147-6397d99a3ceb.webp,Sebu,https://sebu.co.ke/pleasure-paradise-events-4f5r2,2025-11-15T14:22:16.433Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""events-and-entertainment"",""sourceSubcategory"":""event-planning-services"",""sourceLastModified"":""2025-11-15"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""event_type"":""Wedding"",""guest_count"":""1000"",""services_included"":""All event services""},""sellerPhoneVerified"":true,""tags"":[""Events and Entertainment"",""Event Planning Services"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/pleasure-paradise-events-4f5r2
sebu-151,published,marketplace,electronics,phones,Mobile Phone,"KSh 9,000",9000,KES,Tudor,Kenya,Laura Kamene,,Samsung Galaxy A07 used for 2 months,https://pictures.sebu.co.ke/1767526701007-65632f51-a8d2-4572-97a0-1b36e95a002f.webp | https://pictures.sebu.co.ke/1767526719462-8af21f4f-2e56-482a-be93-f63a01a4cfa1.webp | https://pictures.sebu.co.ke/1767526748883-e22b3b39-812f-4954-866e-ed9221b257c6.webp | https://pictures.sebu.co.ke/1767526756415-169c6c66-6893-403a-ba96-8137baa33c74.webp,Sebu,https://sebu.co.ke/mobile-phone-jkmx0,2026-01-04T11:42:07.523Z,Samsung,Galaxy A07,,,Used,,Green,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""electronics"",""sourceSubcategory"":""mobile-phones"",""sourceLastModified"":""2026-01-04"",""region"":""Mombasa"",""area"":""Tudor"",""negotiable"":""yes"",""dynamic"":{""brand"":""Samsung"",""model"":""Galaxy A07"",""storage"":""64GB"",""ram"":""4GB"",""condition"":""Used"",""color"":""Green"",""battery"":""5000mah"",""os"":""Android""},""sellerPhoneVerified"":true,""tags"":[""Electronics"",""Mobile Phones"",""Kenya""],""make"":""Samsung"",""model"":""Galaxy A07"",""condition"":""Used"",""color"":""Green""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/mobile-phone-jkmx0
sebu-67,published,marketplace,electronics,phones,Android 13 Tv Box Smart Carplay Ai Box Wifi Wireless Android Auto,"KSh 4,500",4500,KES,Mombasa CBD,Kenya,John,,Android 13 TV Box Smart CarPlay Ai Box Wifi Wireless Android Auto Built-in Play Store For YouTube Netflix OEM CarPlay Cars,https://pictures.sebu.co.ke/1761420308376-4e21ec56-87ba-43af-b9c8-c04c834692e0.webp | https://pictures.sebu.co.ke/1761420308388-cf2a1d06-9bf1-4306-aa7b-53d63f50fbfa.webp | https://pictures.sebu.co.ke/1761420308399-c3de5445-67fb-4447-8373-5045bd1c230b.webp | https://pictures.sebu.co.ke/1761420308432-30b7d000-215a-44dc-8454-c5d3e21f32f7.webp,Sebu,https://sebu.co.ke/android-13-tv-box-smart-carplay-ai-box-wifi-wireless-android-auto-s5gkq,2025-10-25T19:43:48.910Z,Other,Wireless Car Play,,,Used,,Black,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""electronics"",""sourceSubcategory"":""mobile-phones"",""sourceLastModified"":""2025-10-25"",""region"":""Mombasa"",""area"":""Mombasa CBD"",""negotiable"":""no"",""dynamic"":{""brand"":""Other"",""model"":""Wireless Car Play"",""storage"":""32GB"",""ram"":""2GB"",""condition"":""Used"",""color"":""Black"",""battery"":""0"",""os"":""Android""},""sellerPhoneVerified"":true,""tags"":[""Electronics"",""Mobile Phones"",""Kenya""],""make"":""Other"",""model"":""Wireless Car Play"",""condition"":""Used"",""color"":""Black""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/android-13-tv-box-smart-carplay-ai-box-wifi-wireless-android-auto-s5gkq
sebu-135,published,marketplace,jobs,hiring-construction-and-engineering,Makuti Roofing Materials,KSh 250,250,KES,Ruai,Kenya,Ndago Kassim,,makuti sisal poles sisal ropes best materials for roofing mart for ceiling mazeras for flooring contractions supplying available,https://pictures.sebu.co.ke/1764149572824-2fe2b89b-10b4-4a93-9792-5bd7d9812418.webp | https://pictures.sebu.co.ke/1764149572824-2af870c2-2cb4-4f57-aaae-e0f459674680.webp | https://pictures.sebu.co.ke/1764149573566-42cd167b-2b87-4b9f-89d1-a13e1c3ddf29.webp | https://pictures.sebu.co.ke/1764149573556-cefccf0a-37a9-414c-bc05-d7607ecfa173.webp,Sebu,https://sebu.co.ke/makuti-roofing-materials-1maeq,2025-12-03T18:27:42.477Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""job-hiring"",""sourceSubcategory"":""hiring-construction-and-engineering"",""sourceLastModified"":""2025-11-26"",""region"":""Nairobi"",""area"":""Ruai"",""negotiable"":""yes"",""dynamic"":{""company_name"":""makuti roofing materials"",""employment_type"":""Contract"",""education_level"":""Certificate"",""experience_level"":""5+ Years"",""salary_frequency"":""One-time"",""gender_preference"":""Male"",""application_deadline"":""2025-12-03""},""sellerPhoneVerified"":true,""tags"":[""Job - Hiring"",""Construction and Engineering"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/makuti-roofing-materials-1maeq
sebu-66,published,marketplace,services,other,"Plugin/Module Development Fast, Secure, Compatible","KSh 20,000",20000,KES,Mombasa CBD,Kenya,John,,"Supercharge your platform with custom plugins and modules built to spec. I develop clean, secure, and well-documented extensions that integrate smoothly with your existing stack.",https://pictures.sebu.co.ke/1761404089940-54d1ee35-e1fe-4b33-b98d-14322d219f91.webp,Sebu,https://sebu.co.ke/plugin-module-development-fast-secure-compatible-w1wyz,2025-10-25T14:57:28.568Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""gigs-and-freelance"",""sourceSubcategory"":""web-and-app-development"",""sourceLastModified"":""2025-10-25"",""region"":""Mombasa"",""area"":""Mombasa CBD"",""negotiable"":""yes"",""dynamic"":{""project_type"":""Plugin"",""tech_stack"":""Depends on the nature of the software"",""duration"":""1 Week""},""sellerPhoneVerified"":true,""tags"":[""Gigs and Freelance"",""Web and App Development"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/plugin-module-development-fast-secure-compatible-w1wyz
sebu-245,published,marketplace,services,home_services,Professional Home Cleaning Services /Mama Fua,"KSh 1,500",1500,KES,Nairobi CBD,Kenya,Wamaxi Trendywear and cosmetics,,"🏠 PROFESSIONAL HOME CLEANING SERVICES – NAIROBI

Need a clean, fresh and well-organized home without the stress? 🧹✨

We offer reliable and affordable cleaning services, including:

✅ Home Cleaning
✅ Mama Fua Services
✅ Laundry & Ironing
✅ Laundry Attendant Services
✅ One-time & Regular Cleaning

We provide fast, trustworthy and professional care for homes and clients who value cleanliness.

📍 Serving Nairobi and surrounding areas
📞 Call/WhatsApp: contact via the original listing

✨ Clean Home, Peace of Mind!
#HomeCleaningNairobi #MamaFuaNairobi #LaundryServices #CleaningServicesNairobi #LaundryAndIroning #NairobiServices #HouseCleaning #MamaFua #AffordableCleaning #SokoYetu",https://pictures.sebu.co.ke/1787662338319-8e4470e3-cf8a-4eb4-8eb4-9e09217858f0.webp | https://pictures.sebu.co.ke/1787470383182-9635ec98-73fb-4bda-a475-b06b68b33f0d.webp,Sebu,https://sebu.co.ke/professional-home-cleaning-services-mama-fua-5auop,2026-08-25T12:53:27.578Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""services"",""sourceSubcategory"":""house-cleaning-services"",""sourceLastModified"":""2026-08-23"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""no"",""dynamic"":{""service_scope"":""Both"",""cleaning_frequency"":""Weekly""},""sellerPhoneVerified"":true,""tags"":[""Services"",""House Cleaning Services"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/professional-home-cleaning-services-mama-fua-5auop
sebu-65,published,marketplace,services,other,Custom Software Development,"KSh 150,000",150000,KES,Mombasa CBD,Kenya,John,,"Custom Software Development. Web, Mobile & Cloud
Bring your idea to life with secure, scalable software built around your goals, not templates. I design, develop, and maintain modern applications for startups, SMEs, and growing enterprises.

What I build

Web apps & dashboards (admin portals, CRMs, ERPs)

Mobile apps (Android/iOS, React Native/Flutter)

E-commerce & booking platforms

APIs & integrations (payments, M-Pesa, SMS, email, maps)

Workflow automation & internal tools

Data analytics & reporting

Tech stack
JavaScript/TypeScript, Node.js, PHP, Python, Postgres/MySQL, Cloudflare/Serverless, React/Vue, REST/GraphQL, Docker & CI/CD.",https://pictures.sebu.co.ke/1761402997948-1e99e8f4-3ad0-472e-a013-a1baa948fe5f.webp,Sebu,https://sebu.co.ke/custom-software-development-0lft6,2025-10-25T14:54:14.768Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""gigs-and-freelance"",""sourceSubcategory"":""web-and-app-development"",""sourceLastModified"":""2025-10-25"",""region"":""Mombasa"",""area"":""Mombasa CBD"",""negotiable"":""yes"",""dynamic"":{""project_type"":""Other"",""tech_stack"":""Depends on the nature of the software"",""duration"":""1 Week""},""sellerPhoneVerified"":true,""tags"":[""Gigs and Freelance"",""Web and App Development"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/custom-software-development-0lft6
sebu-75,published,marketplace,services,other,Normal Mugs Printing,KSh 300,300,KES,Mombasa CBD,Kenya,John,,Normal Mugs Printing Inclusive the Mug,https://pictures.sebu.co.ke/1761984505601-4cd3625a-6a40-4fc0-ac89-208fc99faa7d.webp,Sebu,https://sebu.co.ke/normal-mugs-printing-2pqzb,2026-08-22T04:55:10.080Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""services"",""sourceSubcategory"":""printing-services"",""sourceLastModified"":""2025-10-27"",""region"":""Mombasa"",""area"":""Mombasa CBD"",""negotiable"":""no"",""dynamic"":{""service_type"":""Mugs & Merchandise"",""paper_size"":""Custom Size"",""material_type"":""Other"",""color_option"":""Full Color"",""minimum_quantity"":""1"",""printing_side"":""Double Side"",""finishing"":"""",""designed_by"":"""",""urgency"":""Same Day""},""sellerPhoneVerified"":true,""tags"":[""Services"",""Printing Services"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/normal-mugs-printing-2pqzb
sebu-226,published,marketplace,services,home_services,Contacts Of Clean Water Supply In Nairobi,"KSh 7,000",7000,KES,Kilimani,Kenya,kamau joel,,"Contacts of clean water supply in Nairobi Thindigua, Runda & Ridgeways contact via the original listing
Suppliers of clean water delivery in Githogoro",https://pictures.sebu.co.ke/1782922429615-f07794af-10e2-47d9-a92f-41b683f2336e.webp | https://pictures.sebu.co.ke/1782922431273-f8f16487-5043-4951-a301-6b6d7455ae93.webp,Sebu,https://sebu.co.ke/contacts-of-clean-water-supply-in-nairobi-l38u0,2026-07-01T16:16:49.409Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""services"",""sourceSubcategory"":""house-cleaning-services"",""sourceLastModified"":""2026-07-01"",""region"":""Nairobi"",""area"":""Kilimani"",""negotiable"":""no"",""dynamic"":{""service_scope"":""Both"",""cleaning_frequency"":""Weekly""},""sellerPhoneVerified"":true,""tags"":[""Services"",""House Cleaning Services"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/contacts-of-clean-water-supply-in-nairobi-l38u0
sebu-155,published,marketplace,services,home_services,Natural Shiner,KSh 600,600,KES,Tononoka,Kenya,Natural Shiners,,"Luxury Cream
Shine your car using Natural shiner. Call anytime if you need one, we offer Free delivery",https://pictures.sebu.co.ke/1768036574413-87ae13a3-bd6b-47fa-9291-177764882b01.webp,Sebu,https://sebu.co.ke/natural-shiner-6augl,2026-01-10T17:54:06.920Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""services"",""sourceSubcategory"":""house-cleaning-services"",""sourceLastModified"":""2026-01-10"",""region"":""Mombasa"",""area"":""Tononoka"",""negotiable"":""yes"",""dynamic"":{""service_scope"":""Both"",""cleaning_frequency"":""One-time""},""sellerPhoneVerified"":true,""tags"":[""Services"",""House Cleaning Services"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/natural-shiner-6augl
sebu-154,published,marketplace,services,home_services,Natural Shiners,KSh 50,50,KES,Tononoka,Kenya,Natural Shiners,,"Call or SMS if you need, free delivery anywhere.",https://pictures.sebu.co.ke/1768035699442-3322f430-5155-46d9-b816-53232153fe7b.webp,Sebu,https://sebu.co.ke/natural-shiners-y7a0w,2026-01-10T09:04:17.169Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""services"",""sourceSubcategory"":""house-cleaning-services"",""sourceLastModified"":""2026-01-10"",""region"":""Mombasa"",""area"":""Tononoka"",""negotiable"":""yes"",""dynamic"":{""service_scope"":""Both"",""cleaning_frequency"":""One-time""},""sellerPhoneVerified"":true,""tags"":[""Services"",""House Cleaning Services"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/natural-shiners-y7a0w
sebu-149,published,marketplace,services,skilled_trades,"Washing Machine Repair, Aircorn Gas Rifing Services","KSh 3,500",3500,KES,Mombasa CBD,Kenya,Fix It Fusion,,"-Wachine machine repair, and maintenance services.
-car aircorn gas refilling and repair.",https://pictures.sebu.co.ke/1767452888284-1d2a1c8b-28d6-4ef2-a80c-90a064246520.webp | https://pictures.sebu.co.ke/1767452890959-eeccbb50-bba4-4ef5-95dc-a6c2262a51b3.webp | https://pictures.sebu.co.ke/1767452890896-e9fcfa2a-7272-4daf-b881-0d90322cd76c.webp | https://pictures.sebu.co.ke/1767452891259-afebb160-c35c-41e9-b100-59abf58efcde.webp,Sebu,https://sebu.co.ke/washing-machine-repair-aircorn-gas-rifing-services-576we,2026-01-03T15:10:43.541Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""services"",""sourceSubcategory"":""plumbing-and-electrical"",""sourceLastModified"":""2026-01-03"",""region"":""Mombasa"",""area"":""Mombasa CBD"",""negotiable"":""yes"",""dynamic"":{""service_offered"":""Both"",""experience"":""6"",""certified"":""Yes""},""sellerPhoneVerified"":true,""tags"":[""Services"",""Plumbing and Electrical"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/washing-machine-repair-aircorn-gas-rifing-services-576we
sebu-72,published,marketplace,services,other,Refrigeration And Appliances Repairs,"KSh 4,500",4500,KES,Mombasa CBD,Kenya,Fix It Fusion,,"We repair all kind of of refrigeration and home appliances repairs and maintenance services.
Book online the original listing for all our services",https://pictures.sebu.co.ke/1765703047622-3e40c588-fe8b-445b-b5f8-045ed0a1b293.webp | https://pictures.sebu.co.ke/1765703055359-1177f52a-c7fb-4a01-aa30-17434b8ddca3.webp | https://pictures.sebu.co.ke/1765703055474-31f23a00-ce6a-4324-a862-0564efe64809.webp | https://pictures.sebu.co.ke/1765703055643-fec7e106-3fa9-4747-a746-9bc279c59742.webp,Sebu,https://sebu.co.ke/refrigeration-and-appliances-repairs-2wxn0,2025-12-14T09:05:46.584Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""services"",""sourceSubcategory"":""plumbing-and-electrical"",""sourceLastModified"":""2025-10-26"",""region"":""Mombasa"",""area"":""Mombasa CBD"",""negotiable"":""yes"",""dynamic"":{""service_offered"":""Both"",""experience"":""6"",""certified"":""Yes""},""sellerPhoneVerified"":true,""tags"":[""Services"",""Plumbing and Electrical"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/refrigeration-and-appliances-repairs-2wxn0
sebu-138,published,marketplace,services,other,Makuti For Sale,KSh 230,230,KES,Ruai,Kenya,Makuti Roofing Service,,"Sales and install..call contact via the original listing
For construction and delivery.",https://pictures.sebu.co.ke/1764265944882-168154e2-6ba0-49b5-acb6-cd2521ee92ea.webp | https://pictures.sebu.co.ke/1764265944791-7df76920-84e5-4000-9b09-c610f28bfa97.webp | https://pictures.sebu.co.ke/1764265946574-7d7d3094-2d6c-456b-ba92-e48bf4ff6bf8.webp | https://pictures.sebu.co.ke/1764265951927-6495711d-b6ef-4c96-89ad-8d42c5152c8c.webp,Sebu,https://sebu.co.ke/makuti-for-sale-74311,2025-11-27T17:53:44.373Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""services"",""sourceSubcategory"":""movers-and-transport-services"",""sourceLastModified"":""2025-11-27"",""region"":""Nairobi"",""area"":""Ruai"",""negotiable"":""no"",""dynamic"":{""transport_type"":""Other"",""distance_covered"":""Country wide""},""sellerPhoneVerified"":true,""tags"":[""Services"",""Movers and Transport Services"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/makuti-for-sale-74311
